sample_index,num_qubits,dimension,attack,ensemble,purity,shots,alpha_requested,alpha_effective,epsilon_physical_actual,epsilon_frequency,fidelity,infidelity,trace_distance,frobenius_distance,measurement_l2,target_fidelity,minimum_eigenvalue,trace_error,hermitian_error
111,1,2,frequency_pgd,0,1.0,1000,0.0,0.0,0.0,0.03,0.9867590665817261,0.013240933418273926,0.05574040487408638,0.0788288339972496,0.03204948082566261,,0.010845690965652466,0.0,0.0
112,1,2,frequency_pgd,0,0.9999996423721313,1000,0.0,0.0,0.0,0.03,0.9851869940757751,0.014813005924224854,0.05938282236456871,0.08397999405860901,0.026416335254907608,,0.011481449007987976,1.1920928955078125e-07,0.0
113,1,2,frequency_pgd,1,0.6742593050003052,1000,0.0,0.0,0.0,0.03,0.9867105484008789,0.013289451599121094,0.09401699155569077,0.13296009600162506,0.038843657821416855,,0.13051219284534454,0.0,0.0
114,1,2,frequency_pgd,0,1.0,1000,0.0,0.0,0.0,0.03,0.9490309357643127,0.050969064235687256,0.06330332159996033,0.08952442556619644,0.033068932592868805,,0.04947170615196228,0.0,0.0
115,1,2,frequency_pgd,0,1.0000001192092896,1000,0.0,0.0,0.0,0.03,0.9896777272224426,0.010322272777557373,0.03912561759352684,0.05533197522163391,0.044935744255781174,,0.009219586849212646,0.0,0.0
116,1,2,frequency_pgd,1,0.7220021486282349,1000,0.0,0.0,0.0,0.03,0.9947402477264404,0.00525975227355957,0.06937531381845474,0.09811150282621384,0.023987282067537308,,0.19211243093013763,1.1920928955078125e-07,0.0
117,1,2,frequency_pgd,1,0.6282802224159241,1000,0.0,0.0,0.0,0.03,0.9929327964782715,0.007067203521728516,0.08186030387878418,0.1157679408788681,0.026095649227499962,,0.21668598055839539,5.960464477539063e-08,0.0
118,1,2,frequency_pgd,0,1.0,1000,0.0,0.0,0.0,0.03,0.9730000495910645,0.026999950408935547,0.047427818179130554,0.06707306951284409,0.01116450410336256,,0.02546072006225586,5.960464477539063e-08,0.0
119,1,2,frequency_pgd,1,0.8005555272102356,1000,0.0,0.0,0.0,0.03,0.9903780221939087,0.009621977806091309,0.0959932953119278,0.1357550173997879,0.05624660849571228,,0.09673142433166504,0.0,0.0
120,1,2,frequency_pgd,1,0.7703113555908203,1000,0.0,0.0,0.0,0.03,0.9675222635269165,0.032477736473083496,0.09923148155212402,0.14033451676368713,0.027641335502266884,,0.03687369078397751,0.0,0.0
